username,tweet_id,tweet_text,discussion_link,iso_8601_timestamp,datetime_timestamp,images,video_preview
yakupNFTdegen,1723770299211001963,"𝐖𝐞𝐛𝟑 𝐆𝐚𝐦𝐢𝐧𝐠 𝐂𝐨𝐦𝐦𝐮𝐧𝐢𝐭𝐲 𝐚𝐬 𝐬𝐡𝐨𝐰𝐧 𝐭𝐡𝐚𝐭 𝐭𝐡𝐞𝐫𝐞 𝐚𝐫𝐞 𝐄𝐱𝐜𝐢𝐭𝐢𝐧𝐠 𝐓𝐢𝐦𝐞𝐬 𝐀𝐡𝐞𝐚𝐝!

And I hope we are ready to explore the future of gaming with the innovative Web3 projects coming out. 

@Seraph_global is supported by Actoz Soft, which is…",https://twitter.com/yakupNFTdegen/status/1723770299211001963,2023-11-12T18:30:40.000Z,2023-11-12 18:30:40,"['https://pbs.twimg.com/media/F-wP52XXMAATtFR?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wP52hWwAEanT7?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wP52iXYAAAKPr?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-wP52dWMAASgg9?format=jpg&name=small']",[]
sundaypeter8110,1723714372034322723,"Traditional exchanges and banks cannot ignore the importance of integrating Neo into Web3 Blockchain to ensure safe operations and fight corruption. Pi Wallet not only ensures security but also complies with global standards such as Iso20022, Basel3-4 and QFS, establishing a",https://twitter.com/sundaypeter8110/status/1723714372034322723,2023-11-12T14:48:26.000Z,2023-11-12 14:48:26,['https://pbs.twimg.com/media/F-vdFedWkAARQNk?format=jpg&name=small'],[]
BigNillCollect,1723723440497008772,"Gm my Web3 Fam

Returning to work tomorrow at 3 weeks off with the new kiddo

Someone say a prayer for my email inbox",https://twitter.com/BigNillCollect/status/1723723440497008772,2023-11-12T15:24:28.000Z,2023-11-12 15:24:28,['https://pbs.twimg.com/media/F-vlVQVWEAA44xB?format=jpg&name=small'],[]
SajiFall,1723718179505967130,"Gm #NFTCommunity 
Do you know what is the final destination? 

Bahram the Zebra
Still life photo
14 #tezos
5/6

https://objkt.com/asset/KT1Mh5w6HZ6aaugkuS9yqo4p46fH1vipqEhh/6…

Full description on @objktcom
#Photo #NFTs #tezos #CleanNFT #web3    #TNTNFT #token",https://twitter.com/SajiFall/status/1723718179505967130,2023-11-12T15:03:33.000Z,2023-11-12 15:03:33,['https://pbs.twimg.com/media/F-vgibSXMAAi5Zl?format=jpg&name=small'],[]
Mary_nftart,1723768949253247269,"Gn #Web3   
Firegirls collection
Digital art 
1/1   
Floor price : 10 $XTZ
Available in #objkt
Link in comments 
https://objkt.com/profile/tz1gqQy2dTUJWMHV1VL9uqPnx5g61kUiTGKd/created…",https://twitter.com/Mary_nftart/status/1723768949253247269,2023-11-12T18:25:18.000Z,2023-11-12 18:25:18,['https://pbs.twimg.com/media/F-wOrdqWcAAovwg?format=jpg&name=small'],[]
Mary_nftart,1723718509480325394,"Gn#Web3   
Firegirls collection
Digital art 
1/1   
Floor price : 2 $XTZ
Available in #objkt
Link in comments 
https://objkt.com/profile/tz1gqQy2dTUJWMHV1VL9uqPnx5g61kUiTGKd/created…",https://twitter.com/Mary_nftart/status/1723718509480325394,2023-11-12T15:04:52.000Z,2023-11-12 15:04:52,['https://pbs.twimg.com/media/F-vgk85WAAAwCHb?format=jpg&name=900x900'],[]
ISAACCRUM7,1723729537026961574,"I shared recently this New Tattoo I got In dedication of the BEST community in #web3 #Doodlegenics 

I’m absolutely BULLISH over #NFT ‘s #cryptomarket & beyond a doubt #Doodlegenics",https://twitter.com/ISAACCRUM7/status/1723729537026961574,2023-11-12T15:48:41.000Z,2023-11-12 15:48:41,['https://pbs.twimg.com/media/F-vq3c9XsAAD4WO?format=jpg&name=small'],[]
Lufe77Liya77,1723487018838073368,"Not buying  $SPACE NOW, shows lack of #crypto understanding 
$SPACE = +$500 in 2024 
#BVM > #EVM
@mvcglobal to lead #web3 revolution ",https://twitter.com/Lufe77Liya77/status/1723487018838073368,2023-11-11T23:45:00.000Z,2023-11-11 23:45:00,['https://pbs.twimg.com/media/F-sOTHUXAAAXiZL?format=jpg&name=900x900'],[]
fb31f0bcd73b484,1723696113772081346,"The most transparent WEB3 project so far @querio_io  .
Waiting to add my QRO during SNS sale.
#icp #eth #btc @dfinity",https://twitter.com/fb31f0bcd73b484/status/1723696113772081346,2023-11-12T13:35:52.000Z,2023-11-12 13:35:52,['https://pbs.twimg.com/media/F-vMexMacAA12ET?format=jpg&name=900x900'],[]
Slayffin2,1723754318044533169,"It’s almost time for Bobo Christmas cards 
#web3",https://twitter.com/Slayffin2/status/1723754318044533169,2023-11-12T17:27:09.000Z,2023-11-12 17:27:09,['https://pbs.twimg.com/media/F-wBamhXcAA_bSy?format=jpg&name=small'],[]
CryptoDannoZ,1723721245626073215,"Gm web3

Who’s got their eyes set on the moon",https://twitter.com/CryptoDannoZ/status/1723721245626073215,2023-11-12T15:15:44.000Z,2023-11-12 15:15:44,['https://pbs.twimg.com/media/F-vjVY4agAAnTMi?format=jpg&name=small'],[]
WebZombies,1723717201998344474,"Welcome to the new era of #gaming ! 
 @ZooGamesCrypto 

With #Web3  your skills and achievements have real value. 

Explore #Play2Earn opportunities, own your (#NFT) digital assets, and redefine what it means to be a #gamer.  
$ZOO $WAN $AVAX
#Crypto #CryptoGaming #Meta…",https://twitter.com/WebZombies/status/1723717201998344474,2023-11-12T14:59:40.000Z,2023-11-12 14:59:40,"['https://pbs.twimg.com/media/F-vfgEbWkAAhb3X?format=jpg&name=small', 'https://pbs.twimg.com/media/F-vfgEbXEAArjNW?format=jpg&name=small', 'https://pbs.twimg.com/media/F-vfgEbWYAAXrr1?format=jpg&name=small']",[]
BIBI_Media,1723576861668802560,"#BiBi hot everyday！
Nothing can stop #BiBi！
Up! Up! Up!

@BIBI_Foundation
@BIBI_Builder_
@BNBCHAIN 
#BIBI $BIBI #WEB3 #memecoin #Cryptocurency 
#BSC #BNB #BSCchain 
#BTC #Dextools",https://twitter.com/BIBI_Media/status/1723576861668802560,2023-11-12T05:42:00.000Z,2023-11-12 05:42:00,['https://pbs.twimg.com/media/F-tgBLNbAAAkvnX?format=jpg&name=small'],[]
k9fizzy,1723756592288408052,Yeaaah lfg fam  $XZO #Web3 #Crypto #ExzoNetwork,https://twitter.com/k9fizzy/status/1723756592288408052,2023-11-12T17:36:12.000Z,2023-11-12 17:36:12,[],[]
hush_web3,1723692349677584555,"BE HONEST.

Would you quit your job to work in web3 for $8k/month?",https://twitter.com/hush_web3/status/1723692349677584555,2023-11-12T13:20:55.000Z,2023-11-12 13:20:55,[],[]
AlphaPharaohs,1723770133787873526,"Book a raid today at https://rewardrush.app/clients

Elevate your #Web3 project's visibility! With our raid service, you can easily share exciting news and updates with a broader audience.

We tailor to Twitter, TikTok, Discord & more",https://twitter.com/AlphaPharaohs/status/1723770133787873526,2023-11-12T18:30:00.000Z,2023-11-12 18:30:00,['https://pbs.twimg.com/media/F-LKBv6W4AAD_Px?format=jpg&name=small'],[]
DucThu82,1723829259352060264,"#Pi is Revolution!
Together we build a new world 
#Web3 #PiPayments",https://twitter.com/DucThu82/status/1723829259352060264,2023-11-12T22:24:57.000Z,2023-11-12 22:24:57,['https://pbs.twimg.com/media/F-xFkifaIAABdhp?format=jpg&name=small'],[]
Mztizo,1723704082790031647,"GM to those beautiful @SpaceRidersXYZ - never backing down from that WEB3 universe 
#RideWithUs",https://twitter.com/Mztizo/status/1723704082790031647,2023-11-12T14:07:32.000Z,2023-11-12 14:07:32,['https://pbs.twimg.com/media/F-vTulNWoAArO9L?format=jpg&name=small'],[]
Bl_ckkky,1723761450986975260,The best coin go hold for the bullrun $XZO #Web3  #Crypto,https://twitter.com/Bl_ckkky/status/1723761450986975260,2023-11-12T17:55:30.000Z,2023-11-12 17:55:30,[],[]
LadyDecency2,1723841603318551030,"RYDER HARDWARE WALLET

Just Wrapped up an intensive 6 hours research on this project,all
 for the goal of simplifying it for all of you 

Ryder has succeeded in building an indestructible hardwallet for all web3 users.

A must - have water resistant wallet .",https://twitter.com/LadyDecency2/status/1723841603318551030,2023-11-12T23:14:00.000Z,2023-11-12 23:14:00,['https://pbs.twimg.com/media/F-xQzWxXcAAuHHi?format=jpg&name=small'],[]
safeheavenBTC,1723635173290279036,"Next nerratives in this #Bitcoin bull run : #RWA, #L1s, #WEB3 

Can you imagine what will happen with these projects? 
$INJ / @Injective_
$TRIAS / @triaslab
$TARA / @taraxa_project
$POKT / @POKTnetwork
$RIO / @realio_network 

Why I believe in this #projects ? 

-…",https://twitter.com/safeheavenBTC/status/1723635173290279036,2023-11-12T09:33:43.000Z,2023-11-12 09:33:43,['https://pbs.twimg.com/media/F-uVDaHXIAAiwWk?format=jpg&name=small'],[]
thanhhmaii1010,1723654922208788855,"Karaoke bars accept payment with Pi in Vietnam
Do you want to experience this service?
P/s: There are many beautiful and cute female employees
#PiPayment #PiNetwork #Bitcoin #Binance #web3 #PiCoreTeam",https://twitter.com/thanhhmaii1010/status/1723654922208788855,2023-11-12T10:52:12.000Z,2023-11-12 10:52:12,"['https://pbs.twimg.com/media/F-unAbOawAAMG-y?format=jpg&name=360x360', 'https://pbs.twimg.com/media/F-unAp6aMAAFesb?format=jpg&name=small', 'https://pbs.twimg.com/media/F-unA4Eb0AAvyOZ?format=jpg&name=small', 'https://pbs.twimg.com/media/F-unBIBbsAAR2Cp?format=jpg&name=small']",[]
NewPointTop,1723699681803575491,"New Point Running Celebrity List: Victoria Fortune 
Moving my body through running has always been healing for me 
#newpoint #Web3 #MoveToEarn
We urge more people to run and find a new way of life!
At New Point, running can surprise you even more, explore it ",https://twitter.com/NewPointTop/status/1723699681803575491,2023-11-12T13:50:03.000Z,2023-11-12 13:50:03,['https://pbs.twimg.com/media/F-vPuCra0AAARRB?format=jpg&name=small'],[]
Wallerpekk823,1723751099415265447,"A novel protocol @Gryphon_fi is launching on @Injective_
Congratulations
#Web3 #Crypto",https://twitter.com/Wallerpekk823/status/1723751099415265447,2023-11-12T17:14:22.000Z,2023-11-12 17:14:22,['https://pbs.twimg.com/media/F-v-dwbWMAACxaf?format=jpg&name=small'],[]
Broyni2,1723745163560763818,Next stop cmc top100 $xzo #web3 #crypto,https://twitter.com/Broyni2/status/1723745163560763818,2023-11-12T16:50:47.000Z,2023-11-12 16:50:47,[],[]
abdurrahim0904,1723671449871769764,"What is #holofuel ?
#holochain #holo #web3 #P2P",https://twitter.com/abdurrahim0904/status/1723671449871769764,2023-11-12T11:57:52.000Z,2023-11-12 11:57:52,['https://pbs.twimg.com/media/F-u2C0hWAAA7EMc?format=jpg&name=small'],[]
kizzyking020,1723755489337438581,"Traditional exchanges and banks cannot ignore the importance of integrating Neo into Web3 Blockchain to ensure safe operations and fight corruption. Pi Wallet not only ensures security but also complies with global standards such as Iso20022, Basel3-4 and QFS, establishing",https://twitter.com/kizzyking020/status/1723755489337438581,2023-11-12T17:31:49.000Z,2023-11-12 17:31:49,['https://pbs.twimg.com/media/F-wCesaXUAAWyzW?format=jpg&name=small'],[]
TooPhatCanada,1723799225681727573,"It's not too late to pick-up NFT assets from the @BYOPills ecosystem. 

Don't miss the wave when #Web3gaming    takes off.
Been personally holding every BYO asset since mint. 
#NFTcommunity #web3",https://twitter.com/TooPhatCanada/status/1723799225681727573,2023-11-12T20:25:36.000Z,2023-11-12 20:25:36,"['https://pbs.twimg.com/media/F-wqQmXagAAB5mJ?format=jpg&name=medium', 'https://pbs.twimg.com/media/F-wqQuTagAAoGjL?format=jpg&name=900x900']",[]
EmporikiCrypto,1723590348264673329,Countdown to the last day! I can't wait any more. Let us look forward to it together. #emporiki #crypto #btc #web3 #bnb,https://twitter.com/EmporikiCrypto/status/1723590348264673329,2023-11-12T06:35:36.000Z,2023-11-12 06:35:36,['https://pbs.twimg.com/media/F-tqPBebwAA8ZdM?format=jpg&name=900x900'],[]
payu_coin,1723820934761722243," One of the tasks of participating in the draw is to connect your wallet to Web3 and your Payu rewards will be sent there by the system. 

PayPayu .com Web3's Metamask and Trust Wallet integrations are nearing completion. 
#payu #payucoin #paypayu",https://twitter.com/payu_coin/status/1723820934761722243,2023-11-12T21:51:52.000Z,2023-11-12 21:51:52,['https://pbs.twimg.com/media/F-w9TGJaoAAvavA?format=jpg&name=small'],[]
shivst3r,1723820168181129551,"This November so far we’ve had:

 Ethereum hit $2k
 Bitcoin hit $37k 
 Solana hit $60
 Gordon Goner swept NFTs worth $1.7M
 Web3 Gaming surging 
 Roblox enter the scene
 Simpsons make an episode about NFTs
 People are excited for upcoming events again 

Social…",https://twitter.com/shivst3r/status/1723820168181129551,2023-11-12T21:48:49.000Z,2023-11-12 21:48:49,[],[]
C_ryptofairy,1723748771602088254,"Let's go 
$xzo #web3     #crypto

Joined telegram ",https://twitter.com/C_ryptofairy/status/1723748771602088254,2023-11-12T17:05:07.000Z,2023-11-12 17:05:07,['https://pbs.twimg.com/media/F-v8XgfbMAApHS-?format=jpg&name=medium'],[]
NewPointTop,1723694934660993078,"New Point ｜BTCC (British Touring Car Championship)
#newpoint #Btcc #Web3
Join hands with  to spread love around the world 
A common vision - to make more disadvantaged people around the world no longer helpless!",https://twitter.com/NewPointTop/status/1723694934660993078,2023-11-12T13:31:11.000Z,2023-11-12 13:31:11,['https://pbs.twimg.com/media/F-vLZ4OaIAAZ18A?format=jpg&name=small'],[]
BIONASYS,1723815358010724529,"Hi, I'm Bionasys

3D artist on web3. 3/4D design is my passion since I was little!

I create content for Art, commercials, NFT collections, objects, video's, animations,...You know where to find me!

DM if you look for a 3D artist and we can have a nice coffee chat#hbar",https://twitter.com/BIONASYS/status/1723815358010724529,2023-11-12T21:29:42.000Z,2023-11-12 21:29:42,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723813606561570816/pu/img/gZBYk7ZbS_pO1a4j.jpg']
Web3DomainID,1723670427183247726,"Recruit 100 ambassadors, and the ambassadors will receive 3 four-digit domain names!

Draw 3  Web3 ID
Follow @Web3DomainID
Like, Retweet, Tag 3 friends
Join Discord：https://discord.gg/7S9TS9yEaE  or
Telegram：https://t.me/BeeClubNFT
Drop address

Let’s enter the web3",https://twitter.com/Web3DomainID/status/1723670427183247726,2023-11-12T11:53:48.000Z,2023-11-12 11:53:48,['https://pbs.twimg.com/media/F-u1CXdbcAAKP0B?format=jpg&name=small'],[]
gpunet,1723674029372916168,"The Evolution of GPUs: From Gaming to Web3

GPUs have come a long way since the 90s!  Once just for gaming, now they power AI, science and Web3.

Let's explore this journey: 

-  1990s - Early gaming accelerators
-  2000s - Adoption in data centers
-  2010s - AI/Deep…",https://twitter.com/gpunet/status/1723674029372916168,2023-11-12T12:08:07.000Z,2023-11-12 12:08:07,['https://pbs.twimg.com/media/F-u4YgnW0AAnp3g?format=jpg&name=small'],[]
TheycallmeDan_,1723563526399385640,Hive is web3,https://twitter.com/TheycallmeDan_/status/1723563526399385640,2023-11-12T04:49:01.000Z,2023-11-12 04:49:01,[],['https://pbs.twimg.com/ext_tw_video_thumb/1723445367906107392/pu/img/Ml1UQzS--K3r5OpL.jpg']
crofmeta,1723676757499228606,"Happy Sunday

GM Legends of web3

APES TOGETHER STRONG",https://twitter.com/crofmeta/status/1723676757499228606,2023-11-12T12:18:58.000Z,2023-11-12 12:18:58,['https://pbs.twimg.com/media/F-u636QXsAADPa8?format=jpg&name=small'],[]
best_cryptobest,1723600886826713267,"#CSIX stands out as the fastest, safest, and most decentralized Web 3 browser currently available. $CSIX  $10 ",https://twitter.com/best_cryptobest/status/1723600886826713267,2023-11-12T07:17:29.000Z,2023-11-12 07:17:29,['https://pbs.twimg.com/media/F-t1f4KbgAAM8vk?format=jpg&name=small'],[]
ApeRunnersBTC,1723274111148056711,Founder @mhiztadan_ and Co Founder @pipsking_  of @WavyRadio_ Decentralized Web 3 Radio  || Podcasts,https://twitter.com/ApeRunnersBTC/status/1723274111148056711,2023-11-11T09:38:59.000Z,2023-11-11 09:38:59,['https://pbs.twimg.com/media/F-pMbo4bAAAUh2J?format=jpg&name=small'],[]
defidecodedpod,1722688605028590023,"Episode 120. How Decentralized Computing will Unleash the Spatial Web with Render’s Jules Urbach and Trevor Harries-Jones

@alextapscott @AndrewYoung_SX @JulesUrbach @drjonessf @rendernetwork @OTOY @NinepointDAG 

WATCH: http://bit.ly/3sqUMES",https://twitter.com/defidecodedpod/status/1722688605028590023,2023-11-09T18:52:24.000Z,2023-11-09 18:52:24,[],[]
LLuciano_BTC,1723365477957746846,"In 2021, @Meta promised that they're working on a new browser that won't involve personal data when showing ads.

They haven't.

But guess who's making good on that promise?

@trycarbonio is an open-source, decentralized web browser developed by Carbon X Labs with a main focus on…",https://twitter.com/LLuciano_BTC/status/1723365477957746846,2023-11-11T15:42:03.000Z,2023-11-11 15:42:03,['https://pbs.twimg.com/media/F-qfwz5WwAA1vCe?format=jpg&name=small'],[]
Stantek_SB,1723751576517382624,"Elevate your gaming experience in the decentralized realm of Web 3 with #XBORG. 
Embrace trust, equity, and ownership through $XBG. 
Uncover your inner champion and conquer the digital realm like never before! ",https://twitter.com/Stantek_SB/status/1723751576517382624,2023-11-12T17:16:16.000Z,2023-11-12 17:16:16,['https://pbs.twimg.com/media/F-v-7IbXsAA_I1z?format=jpg&name=small'],[]
Neptune_WEB3,1722897134394249479,"Neptune Network Advantages
#neptunenetwork #DeFi $NT #ETH #BTC",https://twitter.com/Neptune_WEB3/status/1722897134394249479,2023-11-10T08:41:01.000Z,2023-11-10 08:41:01,[],[]
Paulvolskis,1722251752664363447,"@MASQ_ai your key  to an open and free web. 

Test it today --> http://masqbrowser.com
#decentralized #privacy #Web3",https://twitter.com/Paulvolskis/status/1722251752664363447,2023-11-08T13:56:30.000Z,2023-11-08 13:56:30,[],['https://pbs.twimg.com/ext_tw_video_thumb/1722250363565436929/pu/img/3NnISmr-pIeaPxnZ.jpg']
MaryaliceR382,1723444807765557734,Decentralized project booster building a web,https://twitter.com/MaryaliceR382/status/1723444807765557734,2023-11-11T20:57:16.000Z,2023-11-11 20:57:16,['https://pbs.twimg.com/media/F-rn5eMaQAAxbF4?format=jpg&name=900x900'],[]
certified_web3,1723767566680645775,"WHAT ARE OVERVIEWS OF SUGARVERSE?
LSugarverse is a decentralized finance platform that allows users to trade a variety of assets, including real-world assets (RWAs), crypto assets, and financial instruments. The platform is built on top of the Ethereum blockchain,",https://twitter.com/certified_web3/status/1723767566680645775,2023-11-12T18:19:48.000Z,2023-11-12 18:19:48,"['https://pbs.twimg.com/media/F-wNdbhW8AE7A48?format=jpg&name=900x900', 'https://pbs.twimg.com/media/F-wNdbgXgAAT53p?format=jpg&name=small']",[]
